geohash,Commercial/Services_weekday,Culture & Leisure_weekday,Educational_weekday,Healthcare & Welfare_weekday,Residential_weekday,Transportation_weekday,count_weekday,Commercial/Services_holiday,Culture & Leisure_holiday,Educational_holiday,Healthcare & Welfare_holiday,Residential_holiday,Transportation_holiday,count_holiday,Commercial/Services_morning,Culture & Leisure_morning,Educational_morning,Healthcare & Welfare_morning,Residential_morning,Transportation_morning,count_morning,Commercial/Services_afternoon,Culture & Leisure_afternoon,Educational_afternoon,Healthcare & Welfare_afternoon,Residential_afternoon,Transportation_afternoon,count_afternoon,Commercial/Services_evening,Culture & Leisure_evening,Educational_evening,Healthcare & Welfare_evening,Residential_evening,Transportation_evening,count_evening,Commercial/Services_night,Culture & Leisure_night,Educational_night,Healthcare & Welfare_night,Residential_night,Transportation_night,count_night,highway_busway,highway_living_street,highway_motorway,highway_motorway_link,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_False,oneway_True,bridge_no,bridge_yes,tunnel_building_passage,tunnel_no,tunnel_yes
dr5rg1,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,0.0,9.0,0.0,0.0,0.0,1.0,14.0,57.0,70.0,1.0,0.0,71.0,0.0
dr5rg2,0.7924528301886793,0.0566037735849056,0.0,0.0,0.1509433962264151,0.0,53.0,0.875,0.09375,0.0,0.0,0.03125,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5833333333333334,0.125,0.0,0.0,0.2916666666666667,0.0,24.0,0.896551724137931,0.0689655172413793,0.0,0.0,0.0344827586206896,0.0,29.0,0.935483870967742,0.032258064516129,0.0,0.0,0.032258064516129,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,15.0,0.0,34.0,0.0,0.0,0.0,4.0,22.0,68.0,90.0,0.0,0.0,90.0,0.0
dr5rg3,0.5217391304347826,0.0,0.1521739130434782,0.3043478260869565,0.0217391304347826,0.0,46.0,0.3157894736842105,0.0,0.0526315789473684,0.631578947368421,0.0,0.0,19.0,0.6296296296296297,0.0,0.1481481481481481,0.2222222222222222,0.0,0.0,27.0,0.3333333333333333,0.0,0.1666666666666666,0.5,0.0,0.0,18.0,0.2666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0,15.0,0.6,0.0,0.2,0.0,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,12.0,74.0,86.0,0.0,0.0,86.0,0.0
dr5rg4,0.0,0.0,0.0,0.0,0.3043478260869565,0.6956521739130435,92.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,24.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.6153846153846154,13.0,0.0,0.0,0.0,0.0,0.4186046511627907,0.5813953488372093,43.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.1363636363636363,22.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,44.0,0.0,25.0,0.0,0.0,0.0,4.0,74.0,28.0,102.0,0.0,0.0,102.0,0.0
dr5rg5,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,14.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9,0.1,10.0,0.0,0.0,0.0,0.0,0.2,0.8,5.0,0.0,0.0,0.0,0.0,12.0,0.0,60.0,32.0,1.0,43.0,0.0,0.0,0.0,3.0,82.0,69.0,151.0,0.0,0.0,151.0,0.0
dr5rg6,0.1276595744680851,0.0,0.7446808510638298,0.1276595744680851,0.0,0.0,47.0,0.1666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,12.0,0.0,0.0,0.8260869565217391,0.1739130434782608,0.0,0.0,23.0,0.1034482758620689,0.0,0.5517241379310345,0.3448275862068966,0.0,0.0,29.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,24.0,0.0,43.0,0.0,0.0,0.0,1.0,34.0,75.0,109.0,0.0,0.0,109.0,0.0
dr5rg7,0.125,0.0625,0.0,0.0,0.8125,0.0,32.0,0.1395348837209302,0.1395348837209302,0.0,0.0,0.7209302325581395,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2307692307692307,0.1538461538461538,0.0,0.0,0.6153846153846154,0.0,13.0,0.1071428571428571,0.1785714285714285,0.0,0.0,0.7142857142857143,0.0,28.0,0.125,0.03125,0.0,0.0,0.84375,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,20.0,0.0,0.0,0.0,14.0,68.0,17.0,83.0,0.0,0.0,85.0,0.0
dr5rg9,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
dr5rgb,0.8766233766233766,0.0021645021645021,0.0,0.0,0.1212121212121212,0.0,462.0,0.9035087719298246,0.0043859649122807,0.0,0.0,0.0921052631578947,0.0,228.0,0.8522727272727273,0.0,0.0,0.0,0.1477272727272727,0.0,88.0,0.8918918918918919,0.0045045045045045,0.0,0.0,0.1036036036036036,0.0,222.0,0.903846153846154,0.0048076923076923,0.0,0.0,0.0913461538461538,0.0,208.0,0.872093023255814,0.0,0.0,0.0,0.127906976744186,0.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,18.0,0.0,0.0,0.0,3.0,4.0,0.0,12.0,54.0,66.0,0.0,0.0,66.0,0.0
dr5rgc,0.4742268041237113,0.2886597938144329,0.0,0.2371134020618556,0.0,0.0,194.0,0.3304347826086956,0.5826086956521739,0.0,0.0869565217391304,0.0,0.0,115.0,0.3636363636363636,0.0227272727272727,0.0,0.6136363636363636,0.0,0.0,44.0,0.3137254901960784,0.5098039215686274,0.0,0.1764705882352941,0.0,0.0,102.0,0.2631578947368421,0.631578947368421,0.0,0.1052631578947368,0.0,0.0,95.0,0.8382352941176471,0.1470588235294117,0.0,0.0147058823529411,0.0,0.0,68.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,4.0,0.0,0.0,0.0,12.0,0.0,3.0,2.0,34.0,36.0,0.0,1.0,35.0,0.0
dr5rgd,0.6341463414634146,0.0,0.3658536585365853,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.2666666666666666,0.0,0.0,0.0,15.0,0.55,0.0,0.45,0.0,0.0,0.0,20.0,0.6,0.0,0.4,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,24.0,9.0,33.0,0.0,0.0,33.0,0.0
dr5rgf,0.9850746268656716,0.0,0.0,0.0,0.0,0.0149253731343283,67.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.2333333333333333,30.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.9,0.0,0.0,0.0,0.0,0.1,30.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.1515151515151515,33.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,14.0,20.0,0.0,0.0,20.0,0.0
dr5rgh,0.0869565217391304,0.0,0.217391304347826,0.0,0.1304347826086956,0.5652173913043478,46.0,0.5,0.0,0.0,0.0,0.0,0.5,24.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,12.0,0.3214285714285714,0.0,0.0,0.0,0.1428571428571428,0.5357142857142857,28.0,0.1176470588235294,0.0,0.0588235294117647,0.0,0.1176470588235294,0.7058823529411765,17.0,0.3846153846153846,0.0,0.0769230769230769,0.0,0.0,0.5384615384615384,13.0,0.0,0.0,0.0,0.0,26.0,0.0,64.0,12.0,0.0,35.0,0.0,0.0,0.0,0.0,80.0,57.0,137.0,0.0,0.0,137.0,0.0
dr5rgj,0.3846153846153846,0.0,0.4615384615384615,0.0,0.0,0.1538461538461538,26.0,0.6,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.1666666666666666,0.0,0.5,0.0,0.0,0.3333333333333333,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.2307692307692307,13.0,0.0,0.0,0.0,0.0,16.0,0.0,26.0,0.0,0.0,17.0,0.0,1.0,2.0,0.0,34.0,28.0,62.0,0.0,0.0,62.0,0.0
dr5rgk,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,50.0,3.0,45.0,0.0,0.0,0.0,2.0,86.0,52.0,138.0,0.0,0.0,136.0,2.0
dr5rgm,0.0,0.0,0.5714285714285714,0.0,0.4285714285714285,0.0,28.0,0.0,0.0,0.125,0.0,0.875,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.4,0.0,0.6,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,28.0,0.0,32.0,0.0,0.0,0.0,3.0,68.0,64.0,132.0,0.0,0.0,132.0,0.0
dr5rgn,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,1.0,1.0,21.0,8.0,0.0,0.0,0.0,12.0,1.0,0.0,32.0,26.0,56.0,2.0,0.0,58.0,0.0
dr5rgq,0.5161290322580645,0.3387096774193548,0.0,0.0,0.0,0.1451612903225806,62.0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0,0.0,17.0,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.0,6.0,0.5365853658536586,0.2439024390243902,0.0,0.0,0.0,0.2195121951219512,41.0,0.5,0.5,0.0,0.0,0.0,0.0,26.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,24.0,9.0,31.0,30.0,0.0,36.0,0.0,0.0,0.0,7.0,44.0,95.0,127.0,12.0,0.0,139.0,0.0
dr5rgr,0.0,0.375,0.0,0.0,0.625,0.0,16.0,0.1428571428571428,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,14.0,0.0,0.0909090909090909,0.0,0.0,0.9090909090909092,0.0,11.0,0.1666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,6.0,0.1428571428571428,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,7.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,55.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,18.0,94.0,0.0,0.0,94.0,0.0
dr5rgs,0.2692307692307692,0.0,0.0,0.0,0.0,0.7307692307692307,26.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.6363636363636364,11.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.7692307692307693,13.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,0.0,0.0,6.0,9.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,22.0,9.0,29.0,2.0,0.0,31.0,0.0
dr5rgt,0.2,0.2307692307692307,0.0,0.0,0.123076923076923,0.4461538461538462,65.0,0.0625,0.25,0.0,0.0,0.375,0.3125,16.0,0.2142857142857142,0.2142857142857142,0.0,0.0,0.0714285714285714,0.5,14.0,0.2222222222222222,0.1851851851851851,0.0,0.0,0.037037037037037,0.5555555555555556,27.0,0.125,0.2916666666666667,0.0,0.0,0.375,0.2083333333333333,24.0,0.125,0.25,0.0,0.0,0.1875,0.4375,16.0,0.0,0.0,6.0,5.0,16.0,1.0,37.0,19.0,1.0,5.0,0.0,0.0,0.0,0.0,58.0,32.0,83.0,7.0,2.0,88.0,0.0
dr5rgu,0.0,0.0,0.0,0.0,0.0,1.0,292.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dr5rgw,0.1891891891891892,0.0,0.0,0.0,0.0,0.8108108108108109,37.0,0.6,0.0,0.0,0.0,0.0,0.4,5.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.6153846153846154,13.0,0.2,0.0,0.0,0.0,0.0,0.8,10.0,0.6,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,51.0,16.0,0.0,23.0,0.0,0.0,0.0,0.0,62.0,44.0,106.0,0.0,0.0,106.0,0.0
dr5rgx,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,14.0,0.0,39.0,0.0,0.0,0.0,5.0,46.0,63.0,109.0,0.0,0.0,109.0,0.0
dr5rgy,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,24.0,0.0,24.0,0.0,0.0,24.0,0.0
dr5rgz,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,13.0,59.0,0.0,0.0,59.0,0.0
dr5rh0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,0.0,44.0,0.0,0.0,0.0,0.0,80.0,23.0,103.0,0.0,0.0,103.0,0.0
dr5rh1,0.1864406779661017,0.0,0.0,0.0,0.2372881355932203,0.576271186440678,59.0,0.2666666666666666,0.0,0.0,0.0,0.2666666666666666,0.4666666666666667,15.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.9523809523809524,21.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.9333333333333332,15.0,0.1875,0.0,0.0,0.0,0.5,0.3125,16.0,0.5,0.0,0.0,0.0,0.4090909090909091,0.0909090909090909,22.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,78.0,21.0,99.0,0.0,0.0,99.0,0.0
dr5rh2,0.4,0.0,0.0,0.6,0.0,0.0,15.0,0.4347826086956521,0.0,0.0,0.5652173913043478,0.0,0.0,46.0,0.3,0.0,0.0,0.7,0.0,0.0,10.0,0.4827586206896552,0.0,0.0,0.5172413793103449,0.0,0.0,29.0,0.3571428571428571,0.0,0.0,0.6428571428571429,0.0,0.0,14.0,0.5,0.0,0.0,0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,34.0,0.0,27.0,8.0,0.0,28.0,0.0,0.0,0.0,0.0,76.0,21.0,97.0,0.0,0.0,97.0,0.0
dr5rh3,0.0,0.0,0.0,0.0,0.8,0.2,45.0,0.0,0.0,0.0,0.0,0.75,0.25,16.0,0.0,0.0,0.0,0.0,0.375,0.625,8.0,0.0,0.0,0.0,0.0,0.6,0.4,15.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.1176470588235294,17.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,28.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,54.0,18.0,72.0,0.0,0.0,72.0,0.0
dr5rh4,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,66.0,35.0,101.0,0.0,0.0,101.0,0.0
dr5rh5,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,28.0,0.0,16.0,0.0,0.0,0.0,0.0,90.0,20.0,104.0,6.0,0.0,110.0,0.0
dr5rh6,0.9487179487179488,0.0,0.0,0.0,0.0,0.0512820512820512,39.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.1481481481481481,27.0,0.9230769230769232,0.0,0.0,0.0,0.0,0.0769230769230769,26.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,18.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.6,0.0,0.0,0.0,0.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,60.0,13.0,67.0,6.0,0.0,73.0,0.0
dr5rh8,0.0,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,22.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,12.0,0.0,0.0,0.0,0.0,0.125,0.875,8.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,7.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,12.0,0.0,0.0,0.0,0.0,22.0,0.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,18.0,90.0,2.0,0.0,92.0,0.0
dr5rh9,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,73.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,105.0,0.0,0.0,105.0,0.0
dr5rhb,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,40.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,70.0,20.0,90.0,0.0,0.0,90.0,0.0
dr5rhd,0.4074074074074074,0.0,0.0,0.0,0.0,0.5925925925925926,27.0,0.2,0.0,0.0,0.0,0.0,0.8,15.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.4615384615384615,13.0,0.875,0.0,0.0,0.0,0.0,0.125,8.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,32.0,4.0,36.0,0.0,0.0,36.0,0.0
dr5rhe,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,74.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,74.0,28.0,100.0,2.0,0.0,102.0,0.0
dr5rhf,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,90.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,36.0,100.0,0.0,0.0,100.0,0.0
dr5rhg,0.4545454545454545,0.5454545454545454,0.0,0.0,0.0,0.0,11.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,0.5384615384615384,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,17.0,83.0,0.0,0.0,83.0,0.0
dr5rhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,50.0,33.0,81.0,2.0,0.0,83.0,0.0
dr5rhj,0.0208333333333333,0.5208333333333334,0.0,0.0,0.25,0.2083333333333333,48.0,0.0,0.4642857142857143,0.0,0.0,0.3214285714285714,0.2142857142857142,28.0,0.0,0.25,0.0,0.0,0.0,0.75,12.0,0.0,0.2307692307692307,0.0,0.0,0.5384615384615384,0.2307692307692307,13.0,0.0,0.5,0.0,0.0,0.4444444444444444,0.0555555555555555,18.0,0.0303030303030303,0.696969696969697,0.0,0.0,0.1818181818181818,0.0909090909090909,33.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,70.0,31.0,101.0,0.0,0.0,101.0,0.0
dr5rhk,0.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,71.0,0.0,0.0,71.0,0.0
dr5rhm,0.9464285714285714,0.0535714285714285,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.0,5.0,0.9736842105263158,0.0263157894736842,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,53.0,0.0,0.0,53.0,0.0
dr5rhn,0.0384615384615384,0.2307692307692307,0.0,0.5384615384615384,0.0,0.1923076923076923,26.0,0.0,0.4,0.0,0.4,0.0,0.2,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,6.0,0.0,0.2307692307692307,0.0,0.6153846153846154,0.0,0.1538461538461538,13.0,0.0,0.3333333333333333,0.0,0.5833333333333334,0.0,0.0833333333333333,12.0,0.2,0.6,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,74.0,30.0,104.0,0.0,0.0,104.0,0.0
dr5rhp,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,14.0,60.0,2.0,0.0,62.0,0.0
